ID,Name,InChI,InChIKey,SMILES,Solubility,Prediction
H-435,"2,2',4,4'-Tetrachlorobenzyl 3-toluene  ","InChI=1S/C14H10Cl4/c1-8-12(16)5-3-10(14(8)18)6-9-2-4-11(15)7-13(9)17/h2-5,7H,6H2,1H3",ITKYXPSZKACZJS-UHFFFAOYSA-N,CC1=C(Cl)C(CC2=CC=C(Cl)C=C2Cl)=CC=C1Cl,-7.4,-7.68
H-436,"2,2',5,5'-Tetrachlorobenzyl 4-toluene  ","InChI=1S/C14H10Cl4/c1-8-4-14(18)10(7-13(8)17)5-9-6-11(15)2-3-12(9)16/h2-4,6-7H,5H2,1H3",FLNHUBDFYWZFMU-UHFFFAOYSA-N,CC1=C(Cl)C=C(CC2=CC(Cl)=CC=C2Cl)C(Cl)=C1,-8.03,-7.63
H-437,"2,2',4,6'-Tetrachlorobenzyl 5-toluene  ","InChI=1S/C14H10Cl4/c1-8-5-9(14(18)7-13(8)17)6-10-11(15)3-2-4-12(10)16/h2-5,7H,6H2,1H3",LWTZRUALFAUJAX-UHFFFAOYSA-N,CC1=C(Cl)C=C(Cl)C(CC2=C(Cl)C=CC=C2Cl)=C1,-8.36,-7.66
H-438,"2,2',4,4'-Tetrachlorobenzyl 5-toluene  ","InChI=1S/C14H10Cl4/c1-8-4-10(14(18)7-12(8)16)5-9-2-3-11(15)6-13(9)17/h2-4,6-7H,5H2,1H3",DLJAQEIAZPTWSB-UHFFFAOYSA-N,CC1=C(Cl)C=C(Cl)C(CC2=CC=C(Cl)C=C2Cl)=C1,-7.49,-7.64
H-439,"2,3,4,4'-Tetrachlorobenzyl 5-toluene  ","InChI=1S/C14H10Cl4/c1-8-6-10(13(17)14(18)12(8)16)7-9-2-4-11(15)5-3-9/h2-6H,7H2,1H3",MWHFGNXYBKEXGQ-UHFFFAOYSA-N,CC1=C(Cl)C(Cl)=C(Cl)C(CC2=CC=C(Cl)C=C2)=C1,-8.18,-7.7
H-440,"2,3,4,6'-Tetrachlorobenzyl 6-toluene  ","InChI=1S/C14H10Cl4/c1-8-6-12(16)14(18)13(17)10(8)7-9-4-2-3-5-11(9)15/h2-6H,7H2,1H3",CCDRCQNHQGRXHO-UHFFFAOYSA-N,CC1=C(CC2=C(Cl)C=CC=C2)C(Cl)=C(Cl)C(Cl)=C1,-7.24,-7.69
H-441,"2,3,4,4'-Tetrachlorobenzyl 6-toluene  ","InChI=1S/C14H10Cl4/c1-8-6-12(16)14(18)13(17)11(8)7-9-2-4-10(15)5-3-9/h2-6H,7H2,1H3",ZCGZBWMAQSDEHU-UHFFFAOYSA-N,CC1=C(CC2=CC=C(Cl)C=C2)C(Cl)=C(Cl)C(Cl)=C1,-7.44,-7.67
H-442,"2,3,4,5-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-9-6-8(7-4-2-1-3-5-7)10(14)12(16)11(9)15/h1-6H,HLQDGCWIOSOMDP-UHFFFAOYSA-N,ClC1=C(Cl)C(Cl)=C(Cl)C(C2=CC=CC=C2)=C1,-7.16,-6.91
H-443,"2,3',4,4'-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-8-2-3-9(11(15)6-8)7-1-4-10(14)12(16)5-7/h1-6H,RKLLTEAEZIJBAU-UHFFFAOYSA-N,ClC1=CC=C(C2=CC=C(Cl)C(Cl)=C2)C(Cl)=C1,-7.8,-6.93
H-444,"2,2',3,5'-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-7-4-5-10(14)9(6-7)8-2-1-3-11(15)12(8)16/h1-6H,ALDJIKXAHSDLLB-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(C2=CC=CC(Cl)=C2Cl)=C1,-6.47,-6.97
H-445,"2,2',4,5-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-9-4-2-1-3-7(9)8-5-11(15)12(16)6-10(8)14/h1-6H,XBTHILIDLBPRPM-UHFFFAOYSA-N,ClC1=CC=CC=C1C1=CC(Cl)=C(Cl)C=C1Cl,-6.57,-6.94
H-446,"2,2',5,5'-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-7-1-3-11(15)9(5-7)10-6-8(14)2-4-12(10)16/h1-6H,HCWZEPKLWVAEOV-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(C2=CC(Cl)=CC=C2Cl)=C1,-7,-6.95
H-447,"3,3',4,4'-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6H,UQMGJOKDKOLIDP-UHFFFAOYSA-N,ClC1=CC=C(C2=CC=C(Cl)C(Cl)=C2)C=C1Cl,-8.53,-6.95
H-448,"2,2',5,6'-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-7-4-5-9(14)8(6-7)12-10(15)2-1-3-11(12)16/h1-6H,SFTUSTXGTCCSHX-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(C2=C(Cl)C=CC=C2Cl)=C1,-6.8,-6.96
H-449,"2,2',6,6'-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-7-3-1-4-8(14)11(7)12-9(15)5-2-6-10(12)16/h1-6H,PXAGFNRKXSYIHU-UHFFFAOYSA-N,ClC1=CC=CC(Cl)=C1C1=C(Cl)C=CC=C1Cl,-8.03,-6.9
H-450,"2,4,4',6-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-8-3-1-7(2-4-8)12-10(15)5-9(14)6-11(12)16/h1-6H,RZFZBHKDGHISSH-UHFFFAOYSA-N,ClC1=CC=C(C2=C(Cl)C=C(Cl)C=C2Cl)C=C1,-6.94,-6.95
H-451,"3,3',5,5'-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-9-1-7(2-10(14)5-9)8-3-11(15)6-12(16)4-8/h1-6H,UTMWFJSRHLYRPY-UHFFFAOYSA-N,ClC1=CC(Cl)=CC(C2=CC(Cl)=CC(Cl)=C2)=C1,-8.54,-7
H-452,"2,3,7,8-Tetrachlorodibenzofuran  ",InChI=1S/C12H4Cl4O/c13-7-1-5-6-2-8(14)10(16)4-12(6)17-11(5)3-9(7)15/h1-4H,KSMVNVHUTQZITP-UHFFFAOYSA-N,ClC1=C(Cl)C=C2C(=C1)OC1=CC(Cl)=C(Cl)C=C12,-8.86,-5
H-453,"1,2,3,4-Tetrachlorodibenzo-p-dioxin  ",InChI=1S/C12H4Cl4O2/c13-7-8(14)10(16)12-11(9(7)15)17-5-3-1-2-4-6(5)18-12/h1-4H,DJHHDLMTUOLVHY-UHFFFAOYSA-N,ClC1=C(Cl)C(Cl)=C2OC3=CC=CC=C3OC2=C1Cl,-8.77,-5.85
H-454,"1,2,3,7-Tetrachlorodibenzo-p-dioxin  ",InChI=1S/C12H4Cl4O2/c13-5-1-2-7-8(3-5)17-9-4-6(14)10(15)11(16)12(9)18-7/h1-4H,SKGXYFVQZVPEFP-UHFFFAOYSA-N,ClC1=CC=C2OC3=C(Cl)C(Cl)=C(Cl)C=C3OC2=C1,-8.89,-5.88
H-455,"1,3,6,8-Tetrachlorodibenzo-p-dioxin  ",InChI=1S/C12H4Cl4O2/c13-5-1-7(15)11-9(3-5)18-12-8(16)2-6(14)4-10(12)17-11/h1-4H,OTQFXRBLGNEOGH-UHFFFAOYSA-N,ClC1=CC(Cl)=C2OC3=CC(Cl)=CC(Cl)=C3OC2=C1,-9,-5.89
H-456,"2,3,7,8-Tetrachlorodibenzo-p-dioxin  ",InChI=1S/C12H4Cl4O2/c13-5-1-9-10(2-6(5)14)18-12-4-8(16)7(15)3-11(12)17-9/h1-4H,HGUFODBRKLSHSI-UHFFFAOYSA-N,ClC1=C(Cl)C=C2OC3=CC(Cl)=C(Cl)C=C3OC2=C1,-10.22,-5.94
H-457,"2,2',4,4'-Tetrachlorodiphenyl ether  ",InChI=1S/C12H6Cl4O/c13-7-1-3-11(9(15)5-7)17-12-4-2-8(14)6-10(12)16/h1-6H,ZRWRPGGXCSSBAO-UHFFFAOYSA-N,ClC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C(Cl)=C1,-6.82,-6.41
H-458,"3,3',4,4'-Tetrachlorodiphenyl ether  ",InChI=1S/C12H6Cl4O/c13-9-3-1-7(5-11(9)15)17-8-2-4-10(14)12(16)6-8/h1-6H,DHLVZXZRIZBPKG-UHFFFAOYSA-N,ClC1=CC=C(OC2=CC=C(Cl)C(Cl)=C2)C=C1Cl,-6.98,-6.45
H-459,"1,1,2,2-Tetrachloroethane  ",InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,QPFMBZIOSGYJDE-UHFFFAOYSA-N,ClC(Cl)C(Cl)Cl,-1.74,-2.19
H-460,"1,1,1,2-Tetrachloroethane  ","InChI=1S/C2H2Cl4/c3-1-2(4,5)6/h1H2",QVLAWKAXOMEXPM-UHFFFAOYSA-N,ClCC(Cl)(Cl)Cl,-2.18,-2.38
H-461,"1,1,2,2-Tetrachloroethane  ",InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,QPFMBZIOSGYJDE-UHFFFAOYSA-N,ClC(Cl)C(Cl)Cl,-1.75,-2.19
H-462,Tetrachloroethylene  ,InChI=1S/C2Cl4/c3-1(4)2(5)6,CYTYCFOTNPOANT-UHFFFAOYSA-N,ClC(Cl)=C(Cl)Cl,-2.54,-2.7
H-463,Tetrachloroethylene  ,InChI=1S/C2Cl4/c3-1(4)2(5)6,CYTYCFOTNPOANT-UHFFFAOYSA-N,ClC(Cl)=C(Cl)Cl,-2.74,-2.7
H-464,Tetrachloromethane  ,"InChI=1S/CCl4/c2-1(3,4)5",VZGDMQKNWNREIO-UHFFFAOYSA-N,ClC(Cl)(Cl)Cl,-2.31,-1.93
H-465,"3,4,5,6-Tetrachloroveratrole  ",InChI=1S/C8H6Cl4O2/c1-13-7-5(11)3(9)4(10)6(12)8(7)14-2/h1-2H3,NCYHCGGUQGDEQW-UHFFFAOYSA-N,COC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1OC,-5.24,-4.87
H-466,"1,2,4,5-Tetraflurobenzene  ",InChI=1S/C6H2F4/c7-3-1-4(8)6(10)2-5(3)9/h1-2H,SDXUIOOHCIQXRP-UHFFFAOYSA-N,FC1=CC(F)=C(F)C=C1F,-2.38,-2.42
H-467,Tetrahydrofuran  ,InChI=1S/C4H8O/c1-2-4-5-3-1/h1-4H2,WYURNTSHIVDZCO-UHFFFAOYSA-N,C1CCOC1,1.15,-0.01
H-468,Tetrahydropyran  ,InChI=1S/C5H10O/c1-2-4-6-5-3-1/h1-5H2,DHXVGJBLRPWPCS-UHFFFAOYSA-N,C1CCOCC1,-0.03,-0.35
H-469,"1,2,4,5-Tetramethylbenzene  ","InChI=1S/C10H14/c1-7-5-9(3)10(4)6-8(7)2/h5-6H,1-4H3",SQNZJJAZBFDUTD-UHFFFAOYSA-N,CC1=CC(C)=C(C)C=C1C,-4.59,-3.65
H-470,Toluene  ,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",YXFVVABEGXRONW-UHFFFAOYSA-N,CC1=CC=CC=C1,-2.21,-2.26
H-471,Triamcinolone  ,"InChI=1S/C24H31FO6/c1-20(2)30-19-10-16-15-6-5-13-9-14(27)7-8-21(13,3)23(15,25)17(28)11-22(16,4)24(19,31-20)18(29)12-26/h7-9,15-17,19,26,28H,5-6,10-12H2,1-4H3",YNDXUCZADRHECN-UHFFFAOYSA-N,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,-3.68,-4.01
H-472,"1,2,3-Tribromobenzene  ",InChI=1S/C6H3Br3/c7-4-2-1-3-5(8)6(4)9/h1-3H,GMVJKSNPLYBFSO-UHFFFAOYSA-N,BrC1=CC=CC(Br)=C1Br,-5.07,-4.65
H-473,"1,2,4-Tribromobenzene  ",InChI=1S/C6H3Br3/c7-4-1-2-5(8)6(9)3-4/h1-3H,FWAJPSIPOULHHH-UHFFFAOYSA-N,BrC1=CC=C(Br)C(Br)=C1,-4.5,-4.73
H-474,"1,3,5-Tribromobenzene  ",InChI=1S/C6H3Br3/c7-4-1-5(8)3-6(9)2-4/h1-3H,YWDUZLFWHVQCHY-UHFFFAOYSA-N,BrC1=CC(Br)=CC(Br)=C1,-5.6,-4.69
H-475,"2,4,6-Tribromobiphenyl  ",InChI=1S/C12H7Br3/c13-9-6-10(14)12(11(15)7-9)8-4-2-1-3-5-8/h1-7H,YCLZBYQDXVJFII-UHFFFAOYSA-N,BrC1=CC(Br)=C(C2=CC=CC=C2)C(Br)=C1,-7.3,-6.45
H-476,Tribromomethane  ,InChI=1S/CHBr3/c2-1(3)4/h1H,DIKBFYAXUHHXCS-UHFFFAOYSA-N,BrC(Br)Br,-1.91,-2.13
H-477,"2,2,2-TriChloro-1,1-ethanediol  ","InChI=1S/C2H3Cl3O2/c3-2(4,5)1(6)7/h1,6-7H",RNFNDJAIBTYOQL-UHFFFAOYSA-N,OC(O)C(Cl)(Cl)Cl,0.72,-0.58
H-478,"2,3,4-Trichloroanisole  ","InChI=1S/C7H5Cl3O/c1-11-5-3-2-4(8)6(9)7(5)10/h2-3H,1H3",FRQUNVLMWIYOLV-UHFFFAOYSA-N,COC1=CC=C(Cl)C(Cl)=C1Cl,-4.29,-3.94
H-479,"2,4,6-Trichloroanisole  ","InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",WCVOGSZTONGSQY-UHFFFAOYSA-N,COC1=C(Cl)C=C(Cl)C=C1Cl,-4.2,-3.95
H-480,"1,2,3-Trichlorobenzene  ",InChI=1S/C6H3Cl3/c7-4-2-1-3-5(8)6(4)9/h1-3H,RELMFMZEBKVZJC-UHFFFAOYSA-N,ClC1=CC=CC(Cl)=C1Cl,-4.1,-3.77
H-481,"1,2,4-Trichlorobenzene  ",InChI=1S/C6H3Cl3/c7-4-1-2-5(8)6(9)3-4/h1-3H,PBKONEOXTCPAFI-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(Cl)=C1,-3.61,-3.83
H-482,"1,3,5-Trichlorobenzene  ",InChI=1S/C6H3Cl3/c7-4-1-5(8)3-6(9)2-4/h1-3H,XKEFYDZQGKAQCN-UHFFFAOYSA-N,ClC1=CC(Cl)=CC(Cl)=C1,-4.6,-3.77
H-483,"3,4,4'-Trichlorobiphenyl  ",InChI=1S/C12H7Cl3/c13-10-4-1-8(2-5-10)9-3-6-11(14)12(15)7-9/h1-7H,YZANRISAORXTHU-UHFFFAOYSA-N,ClC1=CC=C(C2=CC=C(Cl)C(Cl)=C2)C=C1,-7.06,-6.3
H-484,"2,3',5-Trichlorobiphenyl  ",InChI=1S/C12H7Cl3/c13-9-3-1-2-8(6-9)11-7-10(14)4-5-12(11)15/h1-7H,ONNCPBRWFSKDMQ-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(C2=CC=CC(Cl)=C2)=C1,-6.01,-6.31
H-485,"2,3,4',-Trichlorobiphenyl  ",InChI=1S/C12H7Cl3/c13-9-6-4-8(5-7-9)10-2-1-3-11(14)12(10)15/h1-7H,ZMHWQAHZKUPENF-UHFFFAOYSA-N,ClC1=CC=C(C2=CC=CC(Cl)=C2Cl)C=C1,-6.26,-6.31
H-486,"2,4,5-Trichlorobiphenyl  ",InChI=1S/C12H7Cl3/c13-10-7-12(15)11(14)6-9(10)8-4-2-1-3-5-8/h1-7H,VGVIKVCCUATMNG-UHFFFAOYSA-N,ClC1=CC(Cl)=C(Cl)C=C1C1=CC=CC=C1,-6.27,-6.29
H-487,"2,3,6-Trichlorobiphenyl  ",InChI=1S/C12H7Cl3/c13-9-6-7-10(14)12(15)11(9)8-4-2-1-3-5-8/h1-7H,LVROLHVSYNLFBE-UHFFFAOYSA-N,ClC1=C(Cl)C(C2=CC=CC=C2)=C(Cl)C=C1,-6.29,-6.3
H-488,"2,4,6-Trichlorobiphenyl  ",InChI=1S/C12H7Cl3/c13-9-6-10(14)12(11(15)7-9)8-4-2-1-3-5-8/h1-7H,MTLMVEWEYZFYTH-UHFFFAOYSA-N,ClC1=CC(Cl)=C(C2=CC=CC=C2)C(Cl)=C1,-6.14,-6.3
H-489,"2',3,4-Trichlorobiphenyl  ",InChI=1S/C12H7Cl3/c13-10-4-2-1-3-9(10)8-5-6-11(14)12(15)7-8/h1-7H,RIMXLXBUOQMDHV-UHFFFAOYSA-N,ClC1=CC=C(C2=CC=CC=C2Cl)C=C1Cl,-6.29,-6.29
H-490,"2,4,4'-Trichlorobiphenyl  ",InChI=1S/C12H7Cl3/c13-9-3-1-8(2-4-9)11-6-5-10(14)7-12(11)15/h1-7H,BZTYNSQSZHARAZ-UHFFFAOYSA-N,ClC1=CC=C(C2=CC=C(Cl)C=C2Cl)C=C1,-6.21,-6.32
H-491,"1,2,4-Trichlorodibenzo-p-dioxin  ",InChI=1S/C12H5Cl3O2/c13-6-5-7(14)11-12(10(6)15)17-9-4-2-1-3-8(9)16-11/h1-5H,HRVUKLBFRPWXPJ-UHFFFAOYSA-N,ClC1=CC(Cl)=C2OC3=CC=CC=C3OC2=C1Cl,-7.58,-5.32
H-492,"2,4,5-Trichlorodiphenyl ether  ",InChI=1S/C12H7Cl3O/c13-9-6-11(15)12(7-10(9)14)16-8-4-2-1-3-5-8/h1-7H,UWKZWXCTDPYXHU-UHFFFAOYSA-N,ClC1=CC(Cl)=C(Cl)C=C1OC1=CC=CC=C1,-6.58,-5.85
H-493,"3,4,5-Trichlorodiphenyl ether  ",InChI=1S/C12H7Cl3O/c13-10-6-9(7-11(14)12(10)15)16-8-4-2-1-3-5-8/h1-7H,ZQCCHNBMSHOJAT-UHFFFAOYSA-N,ClC1=CC(OC2=CC=CC=C2)=CC(Cl)=C1Cl,-6.77,-5.83
H-494,"1,1,1-Trichloroethane  ","InChI=1S/C2H3Cl3/c1-2(3,4)5/h1H3",UOCLXMDMGBRAIB-UHFFFAOYSA-N,CC(Cl)(Cl)Cl,-2,-1.8
H-495,"1,1,2-Trichloroethane  ","InChI=1S/C2H3Cl3/c3-1-2(4)5/h2H,1H2",UBOXGVDOUJQMTN-UHFFFAOYSA-N,ClCC(Cl)Cl,-1.48,-1.66
H-496,"1,1,1-Trichloroethane  ","InChI=1S/C2H3Cl3/c1-2(3,4)5/h1H3",UOCLXMDMGBRAIB-UHFFFAOYSA-N,CC(Cl)(Cl)Cl,-2.14,-1.8
H-497,Trichloroethylene  ,InChI=1S/C2HCl3/c3-1-2(4)5/h1H,XSTXAVWGXDQKEL-UHFFFAOYSA-N,ClC=C(Cl)Cl,-1.96,-1.83
H-498,Trichloroethylene  ,InChI=1S/C2HCl3/c3-1-2(4)5/h1H,XSTXAVWGXDQKEL-UHFFFAOYSA-N,ClC=C(Cl)Cl,-1.93,-1.83
H-499,"1,1,2-Trichlorofluoroethane  ","InChI=1S/C2H2Cl3F/c3-1-2(4,5)6/h1H2",ZKVMMSGRDBQIOQ-UHFFFAOYSA-N,FC(Cl)(Cl)CCl,-3.04,-1.86
H-500,Trichloromethane  ,InChI=1S/CHCl3/c2-1(3)4/h1H,HEDRZPFGACZZDS-UHFFFAOYSA-N,ClC(Cl)Cl,-1.17,-1.23
H-501,"1,2,3-Trichloropropane  ","InChI=1S/C3H5Cl3/c4-1-3(6)2-5/h3H,1-2H2",CFXQEHVMCRXUSD-UHFFFAOYSA-N,ClCC(Cl)CCl,-1.92,-2.15
H-502,"3,4,5-Trichloroveratrole  ","InChI=1S/C8H7Cl3O2/c1-12-5-3-4(9)6(10)7(11)8(5)13-2/h3H,1-2H3",VKNITLPENCJQOP-UHFFFAOYSA-N,COC1=CC(Cl)=C(Cl)C(Cl)=C1OC,-4.37,-4.2
H-503,"1,1,1,-Trifluoro-2-propanol  ","InChI=1S/C3H5F3O/c1-2(7)3(4,5)6/h2,7H,1H3",GILIYJDBJZWGBG-UHFFFAOYSA-N,CC(O)C(F)(F)F,0.3,-0.44
H-504,"2,3,3-Trimethyl-2-Butanol  ","InChI=1S/C7H16O/c1-6(2,3)7(4,5)8/h8H,1-5H3",OKXVARYIKDXAEO-UHFFFAOYSA-N,CC(C)(C)C(C)(C)O,-0.72,-0.99
H-505,"2,2,3-Trimethyl-3-pentanol  ","InChI=1S/C8H18O/c1-6-8(5,9)7(2,3)4/h9H,6H2,1-5H3",KLIHWYNSISMOMR-UHFFFAOYSA-N,CCC(C)(O)C(C)(C)C,-1.27,-1.54
H-506,"1,2,3,-Trimethylbenzene  ","InChI=1S/C9H12/c1-7-5-4-6-8(2)9(7)3/h4-6H,1-3H3",FYGHSUNMUKGBRK-UHFFFAOYSA-N,CC1=CC=CC(C)=C1C,-3.2,-3.18
H-507,"1,2,4-Trimethylbenzene  ","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",GWHJZXXIDMPWGX-UHFFFAOYSA-N,CC1=CC=C(C)C(C)=C1,-3.31,-3.16
H-508,"1,3,5-Trimethylbenzene  ","InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",AUHZEENZYGFFBQ-UHFFFAOYSA-N,CC1=CC(C)=CC(C)=C1,-3.4,-3.17
H-509,"2,2,4-Trimethylpentane  ","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",NHTMVDHEPJAVLT-UHFFFAOYSA-N,CC(C)CC(C)(C)C,-4.74,-4.14
H-510,Triphenylene  ,InChI=1S/C18H12/c1-2-8-14-13(7-1)15-9-3-4-11-17(15)18-12-6-5-10-16(14)18/h1-12H,SLGBZMMZGDRARJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C1=CC=CC=C1C1=CC=CC=C21,-6.74,-7.76
H-511,Urea  ,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",XSQUKJJJFZCRTK-UHFFFAOYSA-N,NC(N)=O,0.96,0.84
H-512,Veleraldehyde  ,"InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3",HGBOYTHUEUWSSQ-UHFFFAOYSA-N,CCCCC=O,-0.85,-0.76
H-513,Veratrole  ,"InChI=1S/C8H10O2/c1-9-7-5-3-4-6-8(7)10-2/h3-6H,1-2H3",ABDKAPXRBAPSQN-UHFFFAOYSA-N,COC1=CC=CC=C1OC,-1.31,-1.99
H-514,Vernolate  ,"InChI=1S/C10H21NOS/c1-4-7-11(8-5-2)10(12)13-9-6-3/h4-9H2,1-3H3",OKUGPJPKMAEJOE-UHFFFAOYSA-N,CCCSC(=O)N(CCC)CCC,-3.3,-2.96
H-515,Warfarin  ,"InChI=1S/C19H16O4/c1-12(20)11-15(13-7-3-2-4-8-13)17-18(21)14-9-5-6-10-16(14)23-19(17)22/h2-10,15,21H,11H2,1H3",PJVWKTKQMONHTI-UHFFFAOYSA-N,CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O,-3.89,-3.82
H-516,"1,1,3,4,4-Pentachloro-1,2-Butadiene  ",InChI=1S/C4HCl5/c5-2(4(8)9)1-3(6)7/h4H,UKADPXJGNACTCY-UHFFFAOYSA-N,ClC(Cl)=C=C(Cl)C(Cl)Cl,-4.23,-3.32
H-517,"2,2',3,3',4,4',5,5',6'-Nonachlorodiphenyl ether  ",InChI=1S/C12HCl9O/c13-2-1-3(5(15)6(16)4(2)14)22-12-10(20)8(18)7(17)9(19)11(12)21/h1H,FPEYJPVHPGDXDD-UHFFFAOYSA-N,ClC1=C(Cl)C(Cl)=C(Cl)C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)=C1,-10.55,-9.13
H-518,"2,2',4,5,5'-Pentachlorobiphenyl  ",InChI=1S/C12H5Cl5/c13-6-1-2-9(14)7(3-6)8-4-11(16)12(17)5-10(8)15/h1-5H,LAHWLEDBADHJGA-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(C2=CC(Cl)=C(Cl)C=C2Cl)=C1,-7.33,-7.59
H-519,"2,2',4,5'-Tetrachlorobenzyl-5 toluene  ","InChI=1S/C14H10Cl4/c1-8-4-9(14(18)7-13(8)17)5-10-6-11(15)2-3-12(10)16/h2-4,6-7H,5H2,1H3",QMUKHHNFJVHXQY-UHFFFAOYSA-N,CC1=C(Cl)C=C(Cl)C(CC2=CC(Cl)=CC=C2Cl)=C1,-8.06,-7.63
H-520,"2',2,5-Trichlorobiphenyl  ",InChI=1S/C12H7Cl3/c13-8-5-6-12(15)10(7-8)9-3-1-2-4-11(9)14/h1-7H,DCMURXAZTZQAFB-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(C2=CC=CC=C2Cl)=C1,-6.02,-6.31
H-521,"2,3',4',5-Tetrachlorobiphenyl  ",InChI=1S/C12H6Cl4/c13-8-2-4-10(14)9(6-8)7-1-3-11(15)12(16)5-7/h1-6H,KENZYIHFBRWMOD-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(C2=CC=C(Cl)C(Cl)=C2)=C1,-7.25,-6.94
H-522,"2,4,4'-trichlorodiphenyl ether  ",InChI=1S/C12H7Cl3O/c13-8-1-4-10(5-2-8)16-12-6-3-9(14)7-11(12)15/h1-7H,PIORTDHJOLELKR-UHFFFAOYSA-N,ClC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1,-6.22,-5.83
H-523,"2,4',6-Trichlorobiphenyl  ",InChI=1S/C12H7Cl3/c13-9-3-1-8(2-4-9)11-7-10(14)5-6-12(11)15/h1-7H,VAHKBZSAUKPEOV-UHFFFAOYSA-N,ClC1=CC=C(C2=CC(Cl)=CC=C2Cl)C=C1,-6.25,-6.32
H-524,Alachlor,"InChI=1S/C14H20ClNO2/c1-4-11-7-6-8-12(5-2)14(11)16(10-18-3)13(17)9-15/h6-8H,4-5,9-10H2,1-3H3",XCSGPAVHZFQHGE-UHFFFAOYSA-N,CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl,-3.17,-3.11
H-525,Aldicarb,"InChI=1S/C7H14N2O2S/c1-7(2,12-4)5-9-11-6(10)8-3/h5H,1-4H3,(H,8,10)",QGLZXHRNAYXIBU-UHFFFAOYSA-N,CNC(=O)ON=CC(C)(C)SC,-0.71,-2.22
H-526,Aldrin,"InChI=1S/C12H8Cl6/c13-8-9(14)11(16)7-5-2-1-4(3-5)6(7)10(8,15)12(11,17)18/h1-2,4-7H,3H2",QBYJBZPUGVGKQQ-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-6.3,-6.65
H-527,Bifenox,"InChI=1S/C14H9Cl2NO5/c1-21-14(18)10-7-9(3-4-12(10)17(19)20)22-13-5-2-8(15)6-11(13)16/h2-7H,1H3",SUSRORUBZHMPCO-UHFFFAOYSA-N,COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],-6,-5.85
H-528,Carbaril,"InChI=1S/C12H11NO2/c1-13-12(14)15-11-8-4-6-9-5-2-3-7-10(9)11/h2-8H,1H3,(H,13,14)",CVXBEEMKQHEXEN-UHFFFAOYSA-N,CNC(=O)OC1=CC=CC2=CC=CC=C21,-2.56,-3.34
H-529,Carbofuran,"InChI=1S/C12H15NO3/c1-12(2)7-8-5-4-6-9(10(8)16-12)15-11(14)13-3/h4-6H,7H2,1-3H3,(H,13,14)",DUEPRVBVGDRKAG-UHFFFAOYSA-N,CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2,-1.21,-2.55
